LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-66, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-67, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-63, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-63, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-63, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-63, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-64, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,-63, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2026-02-28 09:19:49,1900-01-00 00:00:00,REAGAN,D4:01:C3:DB:66:A6,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
